gene_id,EE_50-0,EE_50-30,EE_50-60,EE_50-90,EE_50-120,EE_50-150,EE_50-180,EE_50-210,EE_50-240,EE_50-300,EE_50-330,EE_50-360,EE_50-390,EE_50-420,EE_50-450,EE_50-480,EE_50-510,EE_50-540,EE_50-570,EE_50-600,EE_50-630,EE_50-660,EE_50-690,EE_50-720,L1,LIN35,L2,L3,L4,L4MALE,YA,AdultSPE9,DauerEntryDAF2,DauerDAF2,DauerExitDAF2
Y74C9A.3,55.4718,65.7734,65.4868,81.1344,73.8036,243.71099999999998,141.149,135.445,221.945,83.7258,43.4559,74.9144,63.0514,45.3912,40.4462,33.1414,22.9653,19.7467,16.0673,13.0659,11.5052,12.2625,12.606,15.7353,21.4428,52.606,21.3074,18.419,24.0846,15.6199,29.4072,36.7929,22.1936,27.1018,34.2321
Y74C9A.4,31.9778,41.8923,27.7736,32.7393,36.0622,10.9063,4.644480000000001,7.5605899999999995,0.963197,27.741,30.5962,42.5288,30.8316,25.5918,24.3676,22.2134,15.5121,23.7444,19.6865,18.3457,16.3137,14.7462,14.9935,15.3703,12.1125,13.555,12.6874,10.8815,12.2679,8.1902,36.7615,58.4488,11.8259,25.3888,9.78007
Y74C9A.5,4.55722,4.491630000000001,7.731319999999999,7.926939999999999,6.73148,4.4322,3.8645099999999997,4.145630000000001,3.6231699999999996,27.3795,32.7172,18.2732,17.9406,23.2514,34.9224,35.2727,33.0625,36.7573,40.7689,40.022,40.8051,46.5073,55.5864,56.297,15.6593,16.2772,22.9612,22.0486,14.2726,28.7297,22.5124,7.67851,28.8931,33.4449,23.9242
Y48G1C.12,19.3699,22.0901,21.4102,21.0925,21.2016,34.0047,28.4726,31.1217,46.1465,52.3117,37.968,34.6393,41.1976,40.7013,38.4058,46.2123,35.2618,31.826999999999998,22.9863,18.9478,16.2163,12.9714,12.5656,12.2408,13.0459,13.7278,8.02551,6.93313,11.9759,9.35383,20.0431,22.5524,10.1478,6.713010000000001,7.039969999999999
Y48G1C.4,21.0494,21.8945,16.4463,16.7741,15.427999999999999,11.3724,3.33175,2.99173,1.6732200000000002,13.8179,13.1214,9.64682,12.7604,11.81,12.3976,12.4049,12.4126,11.7521,10.5533,8.34787,7.7575,7.3736,8.150739999999999,9.228760000000001,7.1710899999999995,8.811689999999999,7.19522,10.2612,11.5807,5.9263900000000005,23.7403,16.0965,8.24703,17.8791,9.45626
Y48G1C.2,51.2839,41.8125,60.0671,36.3643,37.1554,16.9669,18.1728,25.355999999999998,7.80703,72.4079,80.089,53.9168,53.693999999999996,64.8011,76.2332,72.8449,63.9578,77.4549,71.0632,69.449,63.268,55.6583,48.7404,46.1088,21.9735,17.4976,27.3228,18.2493,16.8069,14.7137,35.6819,51.8287,13.6842,14.4887,9.10893
F53G12.1,437.157,479.663,384.713,383.41,406.57199999999995,368.366,712.4580000000001,816.28,918.0360000000001,1062.51,1098.08,1654.99,1491.22,1569.86,1071.62,1196.25,1245.02,1477.01,1468.3,1280.68,1066.82,983.5219999999999,957.2130000000001,911.4939999999999,434.046,473.46,731.71,712.163,475.37199999999996,606.724,579.048,871.289,693.577,817.462,674.138
F53G12.10,905.6389999999999,912.178,925.5010000000001,1282.12,1006.01,1566.51,6556.36,3926.36,7891.17,1539.53,1259.33,1142.82,1373.88,1469.56,1393.9,1748.82,2064.84,2354.03,1619.21,1886.74,1689.61,1542.56,1967.45,1613.61,8309.32,6917.31,4858.85,5454.6,5589.51,3080.65,3950.76,2327.35,4157.78,6842.02,9839.46
F53G12.9,0.0,5.2874399999999995e-68,3.34559e-45,6.572379999999999e-80,1.1853899999999999e-76,0.0,0.0,1.0822100000000001,0.0,0.0,0.0,0.0,0.0,0.498609,0.0,0.0,0.876849,0.48915,1.20374,1.06473,1.80853,2.0653200000000003,3.76756,4.74634,0.412891,0.32797,0.420912,1.0606799999999998e-36,6.415100000000001e-15,0.186828,0.23189200000000001,4.056889999999999e-79,0.553207,0.46529499999999996,0.43807299999999993
F53G12.5,544.536,299.506,168.377,124.464,166.855,8.97292,10.0943,11.3088,7.916910000000001,45.9559,42.7895,104.721,54.9666,59.3259,59.3811,60.4843,62.4176,116.715,109.49,102.105,101.81,104.35,83.7306,120.35700000000001,14.6275,24.1457,26.2153,15.7212,62.7077,17.4896,206.648,438.416,25.2354,28.6669,13.3178
F53G12.3,0.0260897,0.047589400000000004,0.043424199999999996,0.197285,0.09115830000000001,0.130207,0.0198523,0.0445259,0.0,0.0384714,0.129333,0.131966,0.0517562,0.201777,0.165765,0.13553199999999999,0.147544,0.161103,0.395405,0.395999,0.319,0.250006,0.263808,0.32843,0.020138800000000002,0.00790498,0.123957,0.06350019999999999,0.0227509,0.0302339,0.010659299999999998,0.058956299999999996,0.0571934,0.0411697,0.030115899999999998
F56C11.1,0.45251099999999994,0.8242870000000001,1.61861,2.33668,1.3828799999999999,1.41369,1.08166,1.13626,0.394604,12.494000000000002,17.4687,13.0636,11.8119,14.0102,17.0829,17.0954,15.2673,18.7684,19.7548,24.8556,27.5675,30.31,33.3879,30.0595,5.80617,10.1634,21.8711,14.6189,8.77036,14.3185,7.0415600000000005,3.8591900000000003,20.1881,7.157889999999999,4.14652
F56C11.3,21.8228,19.2717,14.3413,15.6327,15.5474,121.941,30.0238,30.3087,25.271,29.8195,19.9722,13.2798,18.0305,17.3136,15.8462,21.4879,17.2778,20.6281,17.1321,7.3715399999999995,7.8864399999999995,7.13198,7.89225,6.603860000000001,17.633,24.4863,14.6202,16.4561,22.5827,14.4796,23.4731,35.8868,30.1284,24.9503,18.9803
Y48G1BL.2,8.2079,13.2092,17.9259,10.8573,15.8428,3.74764,1.1428399999999999,1.32226,0.29241300000000003,11.4035,10.4202,17.8164,10.6964,7.7298100000000005,7.5758,8.00791,6.9777,9.8612,10.7346,8.97984,10.4608,9.89686,8.998610000000001,11.4358,3.79397,7.649610000000001,4.614,4.61353,3.94354,2.102,8.86258,12.5792,3.7768599999999997,3.13195,1.821
Y48G1BL.1,2.01,0.896515,1.15599,1.0832700000000002,0.9329940000000001,1.08379,1.03108,1.34135,0.441655,1.49755,1.02506,0.497925,0.47520200000000007,0.467516,0.797041,1.46236,1.52257,2.1589,1.10107,0.38555100000000003,0.673034,0.346022,0.25149,0.48800600000000005,0.3848,1.33307,0.6530859999999999,2.28138,1.46238,0.700886,3.8863,3.0928400000000003,1.18392,0.73632,0.643119
Y48G1BM.1,3.9286300000000005,3.02905,2.11548,1.9965700000000002,1.9533,0.0,0.12220299999999999,0.0,0.104646,0.315551,0.176726,0.18825899999999998,0.0,0.08823539999999999,0.107731,0.325665,0.36038000000000003,0.510641,0.400473,0.365261,0.289689,0.131028,0.39667600000000003,0.197904,0.0893,0.221581,0.392871,2.04588,1.18408,0.408513,2.17639,2.0424599999999997,1.2770000000000001,0.594155,0.5879270000000001
C53D5.1,12.5962,13.0288,10.1942,10.4686,8.07207,6.05467,3.66676,5.36522,1.96315,30.6339,36.3417,23.153000000000002,28.6386,28.59,31.0588,33.0143,29.863000000000003,35.9219,27.3235,26.6134,28.3354,27.5265,26.0318,26.7628,24.9607,21.8893,21.8615,13.4348,10.4058,14.7874,20.646,24.5609,23.7965,15.3234,11.3903
C53D5.5,2.7885299999999997,3.3759300000000003,7.1017600000000005,5.16786,5.860130000000001,5.79764,5.6113599999999995,6.708589999999999,5.8666,16.1676,19.6276,19.2614,14.6653,14.6794,14.1863,16.037,17.0095,22.5936,14.7332,14.5621,15.9255,14.1087,12.3714,12.3594,8.95704,7.710039999999999,14.0549,19.2968,9.28774,5.82009,9.93856,6.98565,8.49204,3.9144400000000004,11.2902
C53D5.6,440.30800000000005,427.075,460.07599999999996,401.147,384.463,63.2098,79.9062,51.4251,26.4855,92.5963,93.2614,149.056,85.6321,91.3563,78.6525,70.0054,61.3148,73.2155,58.7182,87.8924,72.2987,68.3791,79.0135,72.7382,104.525,68.8815,128.75799999999998,195.877,150.144,58.613,189.044,330.07199999999995,195.875,302.781,229.525
Y48G1A.5,393.33,306.661,309.099,223.38400000000001,208.766,13.4564,13.5475,9.964830000000001,10.1938,18.0079,17.9255,30.8771,15.3553,16.7354,13.7909,12.1606,13.1323,20.9657,13.8263,19.1869,18.1728,16.9968,18.6743,16.5825,23.0535,20.1175,19.6118,35.0484,30.5643,11.6635,65.2945,133.86,19.9985,21.2415,26.4177
Y48G1A.4,8.598460000000001,11.5833,15.7938,11.8615,12.4548,9.874089999999999,3.5263699999999996,6.35792,1.36395,22.930999999999997,20.3161,16.7044,14.9427,11.9224,15.7067,14.0381,10.6828,11.630999999999998,8.32474,9.09816,7.989039999999999,7.5113199999999996,6.34034,7.11943,16.8479,9.12496,12.8042,15.2271,15.776,5.22821,18.272000000000002,15.6494,13.8468,10.1735,10.2492
Y48G1A.6,44.7451,39.6355,37.3137,24.4164,25.7852,2.81324,0.8225620000000001,0.8825559999999999,0.562314,2.27766,1.54881,3.3866,1.6881099999999998,1.83309,2.54494,2.5190200000000003,2.03328,3.9967699999999997,3.7003,3.4518400000000002,3.10946,3.72235,3.50061,3.8830699999999996,1.7151900000000002,8.50433,2.5481,3.21023,4.7249300000000005,2.24739,11.7309,25.4289,1.6827299999999998,1.8008099999999998,1.43635
R119.2,10.8491,7.08489,7.36344,5.6403300000000005,4.07829,1.7173200000000002,3.8531699999999995,3.88608,4.97584,2.30138,2.64085,1.7127599999999998,1.64063,2.1429,2.68997,3.09803,3.08859,3.17288,2.0232900000000003,2.32888,2.6606099999999997,2.40352,2.68244,1.95072,8.34844,9.02184,5.8575099999999996,6.200080000000001,8.43844,3.8974900000000003,9.09729,12.9177,7.14708,9.07366,6.38606
R119.4,844.1489999999999,797.8969999999999,871.303,829.825,828.704,289.464,969.105,566.763,683.938,332.01800000000003,332.82599999999996,639.286,376.726,385.5,283.258,253.645,213.12400000000002,231.646,165.058,176.747,133.1,112.41799999999999,124.126,107.5,179.644,356.751,213.17,259.629,235.51,156.924,314.811,736.22,361.14099999999996,1377.75,458.95099999999996
R119.6,41.6631,41.5692,55.6461,41.6137,45.9522,19.9983,24.3031,24.9756,16.409000000000002,29.9698,26.9374,26.4811,22.4297,20.4767,19.697,20.5882,20.3585,22.2835,16.3198,16.8087,15.9091,14.0507,12.7199,11.429,6.42017,8.98392,9.149289999999999,9.54898,12.593,6.47474,14.963,25.0912,12.7479,15.6624,9.61311
W04C9.3,0.833305,0.7775449999999999,1.25724,1.27434,1.41699,0.06377630000000001,1.0959299999999998,0.741876,0.511182,18.5903,29.4005,6.37955,10.6459,18.9043,31.3939,46.3838,51.8731,49.9411,37.4092,33.7794,26.4308,20.721,17.6752,10.577,0.18612599999999999,0.726907,0.22046999999999997,0.258152,0.18676099999999998,0.24818800000000002,0.402508,0.348051,0.048792699999999994,0.024868599999999998,0.0340764
Y65B4BL.5,75.2728,50.8933,66.53399999999999,55.9235,62.3763,18.9876,19.1729,18.3283,12.6372,49.6104,57.4318,65.9907,42.6229,49.0743,46.4828,50.8123,48.8706,54.7889,45.1702,51.5095,41.9368,42.35,51.6188,51.3285,39.2741,38.7966,67.4249,76.4137,59.055,63.3827,162.45,267.222,68.9951,55.7251,49.0857
Y65B4BR.8,263.485,318.474,217.53799999999998,222.835,242.167,259.928,314.107,301.515,545.072,51.7767,25.2317,85.5705,79.0862,58.6661,32.4981,28.3238,23.3993,35.7273,27.6596,23.8521,23.1613,26.0539,25.6031,28.323,11.8329,61.2013,8.90438,8.38953,20.8887,6.242780000000001,50.5154,90.9155,12.1412,25.7266,20.3135
Y65B4BR.5,1448.59,1166.43,1253.9,1552.57,1214.51,1213.75,8622.28,3363.4,7388.69,725.3,505.798,765.568,721.182,805.8689999999999,546.83,760.299,814.8530000000001,867.317,823.174,686.304,615.808,576.6669999999999,644.7819999999999,666.9889999999999,2786.69,2651.81,2000.31,2133.04,2662.27,1077.85,1450.67,1332.55,2239.37,5248.45,4746.75
Y65B4BR.4,233.84900000000002,219.521,203.463,180.982,184.21599999999998,48.0821,38.9369,45.0894,16.6039,142.124,150.906,193.046,127.71600000000001,131.458,120.43700000000001,114.491,105.485,139.02100000000002,115.665,123.084,112.44,99.984,110.774,103.95,55.4098,54.8151,66.7389,56.7907,55.6483,73.0605,82.9304,143.689,76.8536,86.3837,61.2102
F56A6.2,0.758179,1.28669,2.6073,3.49555,3.13625,1.39319,0.535562,1.01007,0.158545,3.02345,4.26473,2.72668,2.62078,3.0948700000000002,3.40317,3.41584,3.00509,3.59869,3.5101400000000003,7.099139999999999,12.3267,17.8365,20.0036,23.8507,2.30678,2.99697,6.79692,5.23233,5.3197,3.31564,2.75542,2.20775,5.76542,6.46663,2.38313
Y65B4A.6,126.38600000000001,135.13,175.207,176.82299999999998,131.20600000000002,88.719,141.429,127.884,174.092,107.958,87.5499,93.1983,74.1948,83.6234,86.8081,84.1511,73.0844,72.8951,36.2781,66.293,41.8922,43.6178,44.9434,33.183,71.5315,57.2741,49.2348,79.4915,51.238,41.1949,78.8494,117.029,52.8586,28.9682,92.1945
Y65B4A.3,28.0855,36.028,37.2729,30.7181,36.6626,282.33099999999996,134.185,165.172,121.02,127.944,79.6892,56.733999999999995,59.5065,62.7812,79.2295,95.3931,84.3769,69.2359,73.2909,45.7327,50.1581,53.3827,43.9435,46.7115,32.6087,54.8091,59.3887,49.6576,79.5346,62.6175,66.3016,68.8291,55.5631,83.5698,28.4987
Y65B4A.2,0.855183,0.383126,0.455796,2.64584,0.59417,0.7648510000000001,0.399424,0.340955,0.7393569999999999,4.69377,8.9314,1.04811,3.13678,6.44888,10.3128,16.845,22.9792,34.6452,32.104,35.4383,37.8924,39.8044,37.4719,43.5386,15.4321,27.198,28.2852,5.6527,10.4439,9.791160000000001,3.18342,2.5577400000000003,15.8365,18.4377,9.2968
Y65B4A.1,4.8248,9.19294,13.5655,6.83983,13.7887,15.7124,0.8588889999999999,2.3972599999999997,1.19408,26.5472,20.2653,9.03449,11.7209,9.51216,11.5397,12.3255,7.03293,7.366960000000001,8.95438,6.24605,8.62834,8.660919999999999,2.56819,7.73152,14.0047,16.6674,15.0461,15.0445,17.232,10.1821,33.2354,35.3865,8.46283,15.3947,5.05724
Y65B4A.8,19.4393,12.2018,7.72293,8.2874,5.76539,3.11953,2.61504,3.5756300000000003,3.75051,12.139000000000001,13.5484,4.00407,4.84889,7.00188,9.36974,11.7324,12.1729,16.7496,8.97804,12.3024,11.3695,9.91527,7.25895,7.09886,7.12816,6.0972,10.5402,11.7445,11.5975,9.362860000000001,14.7901,12.3963,6.10811,3.33546,3.9818599999999997
Y18H1A.11,1.61192,0.9313469999999999,0.590262,1.31196,0.769403,0.0,0.487515,1.19226,0.16962,0.678437,2.28915,0.629339,1.36554,0.6936100000000001,1.43076,3.35669,7.09497,10.696,12.5194,11.8981,14.8925,15.4936,12.9452,16.7694,4.18355,8.06414,8.53785,4.36658,17.1471,28.3878,5.333559999999999,2.8799799999999998,16.0105,5.71224,5.64462
Y18H1A.10,0.0,0.232384,0.0695894,0.10580099999999999,0.146046,0.190557,0.0330807,0.2217,0.254589,0.192227,0.143559,0.226913,0.0,0.0,0.0,0.0657158,0.08319889999999999,0.137214,0.0,0.147895,0.187372,0.21167600000000003,0.0,0.0,0.0529756,0.10345,0.16894800000000001,1.05836,5.48853,17.6657,4.8291900000000005,0.29536399999999996,0.10691400000000001,0.206404,0.0169704
Y18H1A.2,11.157,22.8028,14.6668,17.0202,14.844000000000001,30.4755,7.745360000000001,14.4642,2.1338,39.0309,34.6072,17.8075,22.4105,23.4592,26.1025,26.7467,23.2984,27.9212,26.266,14.413,18.7862,21.6764,8.07057,17.1371,16.3476,21.1056,11.9509,10.7722,15.5062,8.67977,19.933,28.9245,10.6963,19.858,8.75689
Y18H1A.3,46.0969,38.5649,47.6883,33.6685,33.0536,4.367719999999999,5.44034,4.9775599999999995,2.8631599999999997,32.5974,37.7805,30.2234,25.2028,27.8776,28.8468,31.0096,29.0355,33.8925,23.9266,30.6133,27.4417,23.1722,22.5528,17.1922,19.0051,19.7154,16.7847,20.0709,9.52543,11.4746,19.3109,32.9449,18.1015,16.349,15.9377
Y18H1A.6,50.8623,55.1698,52.903999999999996,42.0626,42.9458,10.0128,8.513,10.1194,8.70526,16.125,11.8306,21.7627,11.1199,12.035,9.40526,7.73165,5.82488,6.62674,4.42437,3.4318699999999995,3.41623,3.65274,3.6021199999999998,3.1597,2.38868,3.9180099999999998,2.7339700000000002,4.3555,5.44573,2.04833,12.51,26.725,2.18095,2.81878,1.79627
Y18H1A.13,0.516234,0.368054,0.21760100000000002,0.3319,0.15219000000000002,0.104933,0.320778,0.0,1.37673,1.44916,0.9273889999999999,0.754631,0.753743,1.0713,1.14506,0.863664,1.29471,2.8273900000000003,1.8145099999999998,2.28796,1.83864,1.56174,1.1578,1.13866,0.010577600000000001,0.65815,11.2575,19.3005,2.8404,3.7156599999999997,0.249523,0.24482600000000002,3.91685,0.531112,0.638969
ZC123.3,2.5380000000000003,1.9252,1.8294,3.8746699999999996,1.5017200000000002,0.23985,0.593141,0.8092520000000001,0.552602,19.6965,36.2944,5.35003,12.3092,19.1208,33.4048,49.5193,70.8323,80.9664,86.2783,110.421,108.92200000000001,99.7871,63.656000000000006,66.6071,26.7763,23.0793,15.5348,17.0821,7.94883,13.1002,6.00442,6.72376,14.4601,13.6696,8.8416
ZC123.1,0.850504,0.0967891,0.0,9.80456,0.184141,0.0,0.0,0.0,0.378298,1.8798,8.36276,0.22434,0.737639,2.54297,7.650360000000001,32.688,75.5764,98.7951,180.139,324.222,329.725,317.447,240.17,190.707,1.25281,8.181339999999999,68.6288,12.0195,16.3013,11.7219,1.14867,1.46644,6.27185,0.573155,0.843636
Y95B8A.1,0.0,0.0,0.0,0.6911,0.06707339999999999,0.042494699999999996,0.0,0.0,0.114613,0.0,0.145759,0.0,0.0,0.04666169999999999,0.145447,0.308628,0.195657,0.137847,0.43073100000000003,0.697724,2.9925,5.68642,9.95991,17.4009,0.446333,0.617697,17.7099,2.76762,7.70717,3.73745,1.52292,0.35951500000000003,11.5671,0.304025,0.23953000000000002
Y34D9B.1,11.5214,7.83403,10.6378,11.0573,11.2246,7.699319999999999,12.9704,15.0305,10.7178,63.2055,74.3836,53.6819,54.3553,70.4171,65.998,73.5728,68.0228,67.058,44.2119,51.1437,38.6893,32.7107,31.1289,28.101,10.2263,7.81003,20.5788,12.075999999999999,8.41335,12.4393,7.669560000000001,6.43122,20.9892,23.6145,19.0989
F54A5.3,10.5181,10.8966,7.54897,7.8527,6.82724,4.13658,6.190840000000001,5.1296800000000005,3.56779,32.4864,36.2303,26.473000000000003,29.3246,31.3771,32.0175,36.7983,34.6002,42.0342,38.5314,34.1652,31.2124,31.45,23.8067,30.7478,25.7911,24.6183,18.9939,13.6724,8.85784,9.42263,9.12692,9.797080000000001,21.8815,39.1679,25.3593
Y34D9A.6,292.274,278.675,151.083,228.58,172.266,360.885,135.088,134.86700000000002,138.69,60.7375,40.5145,69.9848,90.4621,121.602,51.2389,146.159,197.706,255.87900000000002,193.548,167.912,166.04,211.248,190.50900000000001,243.165,246.99200000000002,635.744,217.572,162.858,274.931,269.779,173.225,210.22799999999998,209.015,100.214,226.53900000000002
Y34D9A.1,50.3881,41.29600000000001,36.3446,27.6862,25.0148,23.6306,21.7251,32.11,31.038,41.5537,41.6374,22.4764,22.5378,20.5128,25.726999999999997,27.1845,29.6567,34.9066,25.3465,20.6635,23.5509,24.0942,26.6056,20.4619,35.1634,25.4753,40.2581,29.4041,34.7376,15.8813,40.7727,26.9053,25.0794,26.4963,31.8939
Y34D9A.4,31.1579,40.1508,48.9536,52.7092,49.6498,42.4211,50.7867,45.7442,38.1297,35.1897,25.2764,49.1242,32.7703,29.3498,18.8736,15.4793,12.4376,14.2324,6.86275,7.97047,6.19762,6.518619999999999,6.303640000000001,6.19728,19.9571,45.8622,11.9236,17.9763,28.573,14.3569,45.0714,59.5023,12.0808,12.6703,12.7844
Y34D9A.7,17.2023,23.8038,30.6986,15.6338,21.6576,13.3031,3.9337699999999995,7.21163,1.8913099999999998,15.5374,13.2713,8.61519,7.56363,7.10487,8.21209,8.470289999999999,6.3283,5.914219999999999,4.18035,6.1775,5.3889,4.0738,4.27359,3.6993300000000002,3.8932800000000003,10.6877,3.0506599999999997,2.5409599999999997,4.675590000000001,3.7395699999999996,7.93492,18.9234,3.52346,2.91553,2.92813
Y34D9A.10,76.2572,52.6957,63.8433,51.6588,39.349000000000004,19.5031,40.029,32.5666,52.5511,69.3165,64.2937,47.9377,40.8112,55.3952,57.9733,60.788000000000004,58.3879,75.6633,56.7577,69.1253,64.8346,66.0876,71.0161,66.6458,46.1252,56.6942,40.9983,32.6454,29.1872,42.9153,38.8061,94.2663,49.4661,45.723,50.4239
R06A10.2,1.87548,2.29045,4.64535,7.415089999999999,3.7492900000000002,1.5186,2.34254,2.42056,0.664473,36.1608,57.1868,22.9849,35.5188,39.0505,57.0477,73.5599,95.3277,104.257,108.044,134.789,125.90899999999999,115.964,121.04700000000001,86.6754,53.0287,44.0248,68.3964,43.5204,28.8137,39.0352,17.0769,13.4784,48.8483,39.5812,24.8606
ZK993.1,1.6764299999999999,3.88634,6.958989999999999,8.57996,7.051019999999999,11.2221,44.8268,33.1592,71.0952,37.1223,36.2701,48.4111,42.3756,47.494,33.3841,39.3163,33.8341,49.9858,37.8405,23.7868,25.391,21.616999999999997,24.9998,20.8286,3.34763,1.4168100000000001,3.3453,0.8750899999999999,0.705439,0.49477299999999996,0.514134,0.486019,2.57613,3.8595900000000003,3.2482
Y48G8AL.10,14.5097,8.54895,8.82597,6.71565,8.011510000000001,2.0172,0.833937,1.62174,0.563286,10.1831,11.4444,12.0169,7.4588600000000005,7.6371,9.59205,8.20122,6.86688,8.05642,6.70043,8.28273,8.40444,6.9383,5.40238,5.25783,4.38098,4.5649,5.27222,5.94434,4.791930000000001,3.2138400000000003,11.15,27.0846,5.56657,6.59393,3.3856900000000003
Y48G8AL.14,322.868,320.351,275.203,311.673,229.213,684.426,1916.35,1765.54,3961.8,144.606,115.065,74.0124,95.0332,102.54,97.9557,136.454,128.395,111.947,60.4871,83.693,61.3751,66.4087,75.947,61.2334,40.283,94.0249,48.8173,51.1457,62.7662,61.305,98.2708,105.87100000000001,46.7574,30.9327,61.7044
Y48G8AL.8,925.721,713.367,936.915,1017.53,864.801,1188.66,6669.3,4086.37,10392.6,1502.07,1171.14,1163.58,1359.49,1471.87,1219.54,1967.1,2524.63,2695.15,2122.88,1967.11,1861.93,1820.01,1797.38,1696.8,7492.04,6613.5,4625.09,5203.57,8126.6,2814.87,3410.81,2739.59,3530.16,6213.19,10713.6
Y48G8AL.11,2.84993,2.4754,2.38058,2.3729400000000003,3.06988,3.305,3.1573,4.04521,4.12487,12.5292,13.2817,11.3734,9.33104,10.6993,9.927019999999999,9.86007,9.56736,9.91746,7.201980000000001,8.57938,8.63836,7.91397,8.93277,6.621760000000001,6.32655,7.76392,13.7916,20.012,17.4493,8.05523,17.3814,10.967,6.63398,5.1323300000000005,7.431489999999999
Y48G8AL.5,68.9513,79.8069,83.9731,77.5478,63.7131,23.3898,43.3262,35.1566,41.8273,45.809,46.7252,38.0785,35.8459,39.4628,40.7396,34.2656,26.0595,28.8323,17.2984,21.1868,18.6731,16.3733,18.0802,15.4123,43.8542,32.2779,25.4691,28.6656,24.3655,13.7525,43.4676,45.0815,43.181000000000004,52.2147,61.7529
Y48G8AL.1,13.8387,20.1695,21.9008,16.94,18.1848,2.2299700000000002,1.18692,2.08724,1.19029,9.47146,13.3816,8.97702,8.66642,10.0416,12.9153,13.5874,11.4273,13.9856,11.6264,12.4489,10.6685,11.0704,9.071439999999999,10.3345,11.418,10.1453,14.5475,18.5217,15.0624,16.5869,26.1099,34.8944,13.8171,16.4144,11.2161
Y48G8AL.15,11.5176,11.1853,5.68923,8.49713,4.155480000000001,5.25495,3.65866,3.78526,3.58008,13.6761,12.716,1.8053599999999999,2.35468,5.45169,13.7223,32.0943,43.7769,83.5207,79.6333,59.0333,52.1788,42.6732,47.4559,43.269,6.90125,11.6098,13.245999999999999,6.5208,11.4686,5.98578,5.55186,7.9046,10.8238,13.9705,10.0919
Y48G8AR.1,0.663514,0.13705,0.0617201,2.86017,0.172715,0.111473,0.058298199999999994,0.651612,0.29889,13.4951,27.7068,1.1269200000000001,5.81719,14.4192,36.8661,65.8642,99.8849,113.104,100.41,149.583,118.234,107.04700000000001,91.5308,66.6649,11.1467,17.282,26.8509,16.0261,6.7098,13.692,2.65057,2.38423,27.7405,17.9935,10.5909
K12C11.1,46.8235,38.5621,47.5644,34.2344,34.3656,9.98221,5.28918,4.07914,8.06751,8.23978,12.4926,5.31114,6.0084599999999995,6.270630000000001,8.70467,15.048,18.349,22.44,18.5771,24.4405,24.5459,26.9053,35.693000000000005,29.3516,43.3771,43.661,44.4384,83.7159,50.0828,54.2964,54.2245,47.9972,38.5335,24.6051,56.4517
Y92H12BL.1,19.5924,15.7922,20.77,16.9169,12.7414,14.9959,16.0039,20.2257,26.5207,15.9858,14.3909,8.51608,11.6115,13.9658,19.2413,16.1717,13.5699,15.1067,9.66467,12.5669,11.2032,10.9107,12.5667,9.78068,20.0184,20.2194,12.0767,15.9261,21.3952,13.7743,21.2477,25.8336,31.8118,18.4192,35.3607
Y92H12BL.5,47.3293,47.7051,43.3168,36.0665,33.6106,21.3815,15.6809,21.2502,14.1566,9.54474,15.0721,5.88437,9.03147,5.3056,9.8825,19.0341,18.1594,17.7476,16.5185,20.5042,23.9667,26.5299,20.3723,19.8235,82.7255,148.702,24.3514,32.2733,29.2373,62.2227,41.8511,87.1794,55.3592,27.1144,24.339000000000002
Y92H12BL.4,5.55532,9.6537,10.1672,10.1146,9.80257,8.1027,8.4272,7.61465,6.385190000000001,18.6383,24.5316,13.5976,14.8787,20.9134,24.0127,21.249000000000002,21.8023,19.4359,17.2548,24.592,20.5461,19.2381,14.9035,13.9806,7.02164,9.03912,6.33096,5.5334900000000005,6.4774199999999995,5.9631099999999995,8.0388,17.0723,10.3295,8.13856,9.28068
Y92H12BM.1,11.6369,16.0305,26.316,11.4769,19.1539,10.0795,9.43646,10.0132,6.61148,35.5969,39.8422,26.1572,27.0862,34.843,39.4534,40.5971,35.6084,42.632,36.0657,40.3617,40.593,38.0117,29.8345,22.6455,11.9136,14.0729,14.2436,9.11913,6.729589999999999,7.63183,11.2369,21.2779,11.4997,11.8094,7.0477300000000005
Y92H12BR.8,67.1609,71.3512,84.2927,87.51799999999999,63.4763,204.575,96.1032,109.99799999999999,162.53,80.0603,61.6774,54.1129,62.4179,64.8865,64.6339,63.8381,57.4512,52.4673,39.5385,31.0635,35.2842,34.1689,32.3664,30.7207,44.0107,32.2022,38.4826,38.8303,45.1409,18.6984,44.2619,37.9485,32.8357,24.7959,42.0157
F37F2.2,86.0772,93.8668,77.2603,64.2577,66.8047,145.779,218.83599999999998,278.272,352.958,111.655,77.84100000000001,82.1254,106.539,76.0752,71.8433,69.9758,75.5192,77.3165,59.3897,45.1675,46.5881,43.9437,36.76,34.6584,45.1699,58.3511,49.6219,44.0335,94.8886,64.3275,41.5099,34.0273,48.1832,20.6388,52.4017
F47G6.4,1.59618,1.6875900000000001,2.0850400000000002,2.29008,1.9696200000000001,1.0553299999999999,1.02829,0.911479,0.824938,1.52922,2.62233,1.06264,1.43899,1.07381,2.30832,3.64415,5.60585,8.19051,6.95653,9.78609,7.995260000000001,7.690180000000001,6.161580000000001,4.39737,2.2970099999999998,2.8044700000000002,3.64601,6.63651,18.1262,80.0405,16.1775,3.66756,3.7232,4.48965,2.17331
